,0
4311,지거국 
4312,인서울 
4313,SKY
4314,지거국 
4315,지방대 
4316,지거국 
4317,
4318,전자공학과
4319,중경외시 
4320,건동홍 
4321,중경외시 
4322,인서울 
4323,sky 
4324,해외대 
4325,중경외시 
4326,
4327,지방대 
4328,디자인 서홍국 
4329,서성한 
4330,인서울 
4331,지거국 
4332,학점 3.9 
4333,지거국 
4334,인서울 
4335,수도권 사립 
4336,국숭세단 
4337,지거국 
4338,서성한 
4339,인서울 중위 
4340,인서울 
4341,중경외시 
4342,
4343,지방대 
4344,전자공학과
4345,건동홍 
4346,건동홍 
4347,해외대 
4348,중경외시 
4349,수도권 사립 
4350,국숭세단 
4351,지거국 
4352,디자인 서홍국 
4353,서성한 
4354,인서울 
4355,인서울 
4356,지거국 
4357,지거국 
4358,학점 3.9 
4359,
4360,인서울 
4361,중경외시 
4362,
4363,지방대 
4364,전자공학과
4365,건동홍 
4366,건동홍 
4367,해외대 
4368,중경외시 
4369,수도권 사립 
4370,국숭세단 
4371,지거국 
4372,디자인 서홍국 
4373,서성한 
4374,인서울 
4375,인서울 
4376,지거국 
4377,지거국 
4378,학점 3.9 
4379,
4380,인하대 
4381,중앙대학교 
4382,
4383,한양대학교 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4384,지방국립대 
4385,"봉사활동, 아시아게임청년서포터즈"
4386,"봉사활동, 아시아게임청년서포터즈"
4387,
<<<<<<< HEAD
4388,서울사립대
4389,서울사립대(성균관대학교)
4390,서울사립대
4391,기계공학
4392,서울사립대(중경외시)
4393,
4394,서울사립대(중경외시)
4395,서울사립대
4396,
4397,지방거점국립대
4398,지방거점국립대
4399,지방국립 
4400,지방국립 
4401,학점 4.2 
4402,지방사립대
4403,지방사립대
4404,지방국립대(인천대학교)
4405,서울사립대(서성한)
=======
4388,인서울 중위권 
4389,성균관대 
4390,서울중상 
4391,기계공학
4392,중경외시 
4393,
4394,중경외시 
4395,서울4년제 
4396,
4397,지거국 
4398,지거국 
4399,지방국립 
4400,지방국립 
4401,학점 4.2 
4402,지방 사립 
4403,지방 사립 
4404,인천대학교 
4405,서성한 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4406,
4407,
4408,
4409,경희 
<<<<<<< HEAD
4410,서울사립대(건동홍)
4411,명문대 
4412,
4413,지방거점국립대
4414,
4415,서울사립대
4416,
4417,서울사립대
4418,외대 
4419,
4420,서울사립대
4421,서울사립대
4422,기계공학
4423,서울사립대(중경외시)
4424,서울사립대(성균관대학교)
4425,서울사립대
4426,서울사립대(중경외시)
4427,
4428,
4429,
4430,지방거점국립대
4431,지방국립 
4432,경희 
4433,서울사립대(건동홍)
4434,지방사립대
4435,지방국립대(인천대학교)
4436,
4437,지방사립대
4438,지방거점국립대
4439,서울사립대(서성한)
4440,지방거점국립대
4441,지방거점국립대
4442,지방국립 
4443,
4444,서울사립대(서성한)
4445,
4446,
4447,지방사립대
4448,지방국립대(인천대학교)
4449,학점 4.2 
4450,
4451,
4452,서울사립대(중경외시)
4453,
4454,서울사립대(한양대학교)
4455,지방국립대 
4456,서울사립대(서성한)
4457,서울사립대(한양대학교)
4458,서울사립대
4459,자연과학 
4460,서울사립대(건동홍)
4461,서울사립대
4462,해외대
4463,서울사립대(서성한)
=======
4410,건동홍 
4411,명문대 
4412,
4413,지거국 
4414,
4415,인서울4년제 
4416,
4417,서울 중위권 
4418,외대 
4419,
4420,인서울 중위권 
4421,서울중상 
4422,기계공학
4423,중경외시 
4424,성균관대 
4425,서울4년제 
4426,중경외시 
4427,
4428,
4429,
4430,지거국 
4431,지방국립 
4432,경희 
4433,건동홍 
4434,지방 사립 
4435,인천대학교 
4436,
4437,지방 사립 
4438,지거국 
4439,서성한 
4440,지거국 
4441,지거국 
4442,지방국립 
4443,
4444,서성한 
4445,
4446,
4447,지방 사립 
4448,인천대학교 
4449,학점 4.2 
4450,
4451,
4452,중경외시 
4453,
4454,한양대학교 
4455,지방국립대 
4456,서성한 
4457,한양대학교 
4458,서울 중위권 
4459,자연과학 
4460,건동홍 
4461,인서울 
4462,해외대 
4463,서성한 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4464,지방국립 
4465,
4466,
4467,영어영문 
4468,군사학과 
4469,산업디자인 
4470,
4471,인천소재 
4472,지방국립 
4473,5공 
4474,아주대 
4475,
<<<<<<< HEAD
4476,서울사립대
4477,서울사립대(중경외시)
4478,지방거점국립대
4479,지방거점국립대
4480,서울사립대(건동홍)
4481,서울사립대
4482,해외대
4483,서울사립대(서성한)
=======
4476,인서울 
4477,중경외시 
4478,지거국 
4479,지거국 
4480,건동홍 
4481,인서울 
4482,해외대 
4483,서성한 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4484,지방국립 
4485,
4486,
4487,영어영문 
4488,군사학과 
4489,산업디자인 
4490,
4491,인천소재 
4492,지방국립 
4493,5공 
4494,아주대 
4495,
<<<<<<< HEAD
4496,서울사립대
4497,서울사립대(중경외시)
4498,지방거점국립대
4499,지방거점국립대
4500,지방국립 
4501,
4502,
4503,서울사립대
4504,서울사립대(서성한)
4505,
4506,서울사립대(한양대학교)
4507,지방국립대 
4508,서울사립대(중경외시)
4509,서울사립대(서성한)
4510,서울사립대(한양대학교)
4511,
4512,
4513,서울사립대(서성한)
4514,해외대
4515,지방국립 
4516,서울사립대
4517,서울사립대
4518,영어영문 
4519,서울사립대(건동홍)
4520,
4521,서울사립대
=======
4496,인서울 
4497,중경외시 
4498,지거국 
4499,지거국 
4500,지방국립 
4501,
4502,
4503,서울 중위권 
4504,서성한 
4505,
4506,한양대학교 
4507,지방국립대 
4508,중경외시 
4509,서성한 
4510,한양대학교 
4511,
4512,
4513,서성한 
4514,해외대 
4515,지방국립 
4516,인서울 
4517,서울 중위권 
4518,영어영문 
4519,건동홍 
4520,
4521,인서울 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4522,인천소재 
4523,지방국립 
4524,5공 
4525,아주대 
4526,아주대 
<<<<<<< HEAD
4527,지방거점국립대
4528,지방국립 
4529,
4530,
4531,서울사립대
4532,서울사립대(서성한)
4533,지방사립대(경기)
4534,지방거점국립대
4535,서울사립대
4536,서울사립대(성균관대학교)
4537,sky 
4538,인천 
4539,서울사립대
4540,서울사립대(건동홍)
4541,서울사립대
4542,지방사립대(경기)
4543,서울사립대(서성한)
4544,해외대
4545,서울사립대(건동홍)
4546,지방거점국립대
4547,거제대학교 
4548,지방사립대(인하대학교)
4549,지방사립 
4550,"중,아,인 "
4551,서울공립대(서울시립대학교)
4552,컴공 
4553,서울사립대
4554,지방국립대 
4555,지방사립 
4556,서울사립대(서성한)
4557,서울사립대(광운대학교)
4558,서울사립대(서성한)
4559,SKY 
4560,
4561,전자과 
4562,대학원
4563,
4564,연고 
4565,지방사립대(경기)
4566,지방사립대(경기)
4567,지방사립대(인하대학교)
4568,지방국립 
4569,서울사립대(중경외시)
4570,지방거점국립대(전북대학교)
4571,
4572,전기전자공학과 
4573,지방거점국립대
4574,
4575,서울사립대(중경외시)
4576,
4577,아주대 
4578,지방거점국립대
4579,서울사립대(경희대학교)
4580,지방국립대
4581,인하 
4582,한국외대글로벌 
4583,지방거점국립대
4584,지방사립대 
4585,지방사립대(인하대학교)
4586,서울사립대 
4587,지방거점국립대
4588,
4589,지방거점국립대
4590,KAIST
4591,서울사립대(건동홍)
4592,서울사립대(성균관대학교)
4593,서울사립대(성균관대학교)
4594,지방거점국립대
4595,서연고 
4596,해외대
4597,서울사립대(고려대학교)
4598,서울사립대(중경외시)
4599,서울사립대
4600,지방국립대
4601,인하 
4602,한국외대글로벌 
4603,지방거점국립대
4604,지방사립대 
4605,지방사립대(인하대학교)
4606,서울사립대 
4607,지방거점국립대
4608,
4609,지방거점국립대
4610,KAIST
4611,서울사립대(건동홍)
4612,서울사립대(성균관대학교)
4613,서울사립대(성균관대학교)
4614,지방거점국립대
4615,서연고 
4616,해외대
4617,서울사립대(고려대학교)
4618,서울사립대(중경외시)
4619,서울사립대
4620,서울사립대(중경외시)
4621,전자공학 
4622,서울사립대(연세대학교)
4623,경제 
4624,지방국립대 
4625,서울사립대
4626,서울사립대
4627,서울사립대
4628,서울사립대
4629,
4630,서울소재 
4631,서울사립대(경기대학교)
4632,서울사립대
4633,sky 
4634,서울사립대(서성한)
4635,서울사립대(숭실대학교)
4636,서울사립대
4637,
4638,경기도권 
4639,서울사립대
4640,서울사립대(서성한)
4641,지방국립 
4642,경영 
4643,지방국립대(부경대학교)
4644,지방사립대(경기)
4645,서울사립대(건동홍)
4646,지방사립대(경기)
4647,서울사립대(성균관대학교)
4648,
4649,지방사립대(경기)
4650,홍익대학교 
4651,서울사립대
4652,지방사립대(인하대학교)
4653,서울사립대
4654,서울사립대(건동홍)
4655,서울사립대(숭실대학교)
4656,화공 
4657,서울사립대(중경외시)
4658,서울사립대(경희대학교)
4659,서울사립대(중경외시)
4660,서울사립대
4661,sky 
4662,SKY 
4663,서울사립대(서성한)
4664,경영
4665,해외대
4666,해외대
4667,해외대
4668,서울사립대(연세대학교)
4669,지방거점국립대
4670,서울사립대
4671,서울사립대(중경외시)
4672,서울사립대(중경외시)
4673,지방사립대(인하대학교)
4674,지방거점국립대
4675,서울사립대(서강대학교)
4676,서울사립대
4677,KAIST
4678,서울사립대(중경외시)
4679,서울사립대(건국대학교)
4680,지방사립대(인하대학교)
4681,서울사립대
4682,거점국립대 
4683,서울사립대
4684,
4685,서울사립대(성균관대학교)
4686,서울사립대(성균관대학교)
4687,지방거점국립대
4688,SKY 
4689,서울사립대(연세대학교)
4690,숙대
4691,서울사립대(중경외시)
4692,sky 
4693,지방거점국립대(부산대학교)
4694,지방거점국립대(부산대학교)
4695,지방사립대
4696,컴퓨터공학 
4697,화학공학과 
4698,서울사립대(중경외시)
4699,서울사립대(건국대학교)
4700,지방거점국립대
4701,지방사립대(경기)
4702,서울사립대(건동홍)
4703,서울사립대
4704,거제대학교 
4705,서울사립대(서성한)
4706,해외대
4707,서울공립대(서울시립대학교)
4708,지방국립대 
4709,지방사립 
4710,서울사립대(광운대학교)
4711,서울사립대(서성한)
4712,컴공 
4713,서울사립대
4714,서울사립대(서성한)
=======
4527,지거국 
4528,지방국립 
4529,
4530,
4531,서울 중위권 
4532,서성한 
4533,수도권 
4534,지거국 
4535,서울 4년제 
4536,성균관 
4537,sky 
4538,인천 
4539,인서울 중위권 
4540,건동홍 
4541,서울4년제 
4542,수도권 4년제 
4543,서성한 
4544,해외대 
4545,건동홍 
4546,지거국 
4547,거제대학교 
4548,인하대학교 
4549,지방사립 
4550,"중,아,인 "
4551,서울시립대학교 
4552,컴공 
4553,서울4년제 
4554,지방국립대 
4555,지방사립 
4556,서성한 
4557,광운대학교 
4558,서성한 
4559,SKY 
4560,
4561,전자과 
4562,대전 대학원 
4563,
4564,연고 
4565,수도권 
4566,수도권 
4567,인하대 
4568,지방국립 
4569,중경외시 
4570,전북대 
4571,
4572,전기전자공학과 
4573,지거국 
4574,
4575,중경외시 
4576,
4577,아주대 
4578,지거국 
4579,경희대학교 
4580,지방 국립대 
4581,인하 
4582,한국외대글로벌 
4583,지거국 
4584,지방사립대 
4585,인하대학교 
4586,서울사립대 
4587,지거국 
4588,
4589,지거국 
4590,과기원 
4591,건동홍 
4592,성균관대학교 
4593,성균관대학교 
4594,지거국 
4595,서연고 
4596,해외 명문대 
4597,고려대 
4598,중경외시 
4599,인서울 
4600,지방 국립대 
4601,인하 
4602,한국외대글로벌 
4603,지거국 
4604,지방사립대 
4605,인하대학교 
4606,서울사립대 
4607,지거국 
4608,
4609,지거국 
4610,과기원 
4611,건동홍 
4612,성균관대학교 
4613,성균관대학교 
4614,지거국 
4615,서연고 
4616,해외 명문대 
4617,고려대 
4618,중경외시 
4619,인서울 
4620,중경외시 
4621,전자공학 
4622,연세대학교 
4623,경제 
4624,지방국립대 
4625,서울 중위권 
4626,서울상위권 
4627,서울 중위권 
4628,서울 중하위 
4629,
4630,서울소재 
4631,경기대학교 
4632,서울권 
4633,sky 
4634,서성한 
4635,국숭세단 
4636,인서울 
4637,
4638,경기도권 
4639,서울 중위권 
4640,서성한 
4641,지방국립 
4642,경영 
4643,부경대학교 
4644,수도권 4년제 
4645,건동홍 
4646,수도권 4년제 
4647,성균관대학교 
4648,
4649,수도권4년제 
4650,홍익대학교 
4651,서울 중위권 
4652,인하대학교 
4653,서울 중위권 
4654,건동홍 
4655,국숭세단 
4656,화공 
4657,중경외시 
4658,경희대학교 
4659,중경외시 
4660,서울 
4661,sky 
4662,SKY 
4663,서성한 
4664,경영
4665,해외대 
4666,해외대 
4667,해외대 
4668,연세대학교 
4669,지거국 
4670,인서울 중 
4671,중경외시 
4672,중경외시 
4673,인하대 
4674,지거국 
4675,서강대 
4676,서울중상위권 
4677,과기원 
4678,중경외시 
4679,건국대학교 
4680,인하대 
4681,인서울 
4682,거점국립대 
4683,인서울 
4684,
4685,성균관대 
4686,성균관대 
4687,지거국 
4688,SKY 
4689,연세대학교 
4690,숙대
4691,중경외시 
4692,sky 
4693,부산대학교 
4694,부산대학교 
4695,지방 사립대 
4696,컴퓨터공학 
4697,화학공학과 
4698,중경외시 
4699,건국대학교 
4700,지거국 
4701,수도권 4년제 
4702,건동홍 
4703,서울4년제 
4704,거제대학교 
4705,서성한 
4706,해외대 
4707,서울시립대학교 
4708,지방국립대 
4709,지방사립 
4710,광운대학교 
4711,서성한 
4712,컴공 
4713,서울4년제 
4714,서성한 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4715,"중,아,인 "
4716,지방사립 
4717,
4718,전자과 
<<<<<<< HEAD
4719,지방사립대(인하대학교)
4720,지방거점국립대
4721,지방사립대(경기)
4722,서울사립대(건동홍)
4723,서울사립대
4724,거제대학교 
4725,서울사립대(서성한)
4726,해외대
4727,서울공립대(서울시립대학교)
4728,지방국립대 
4729,지방사립 
4730,서울사립대(광운대학교)
4731,서울사립대(서성한)
4732,컴공 
4733,서울사립대
4734,서울사립대(서성한)
=======
4719,인하대 
4720,지거국 
4721,수도권 4년제 
4722,건동홍 
4723,서울4년제 
4724,거제대학교 
4725,서성한 
4726,해외대 
4727,서울시립대학교 
4728,지방국립대 
4729,지방사립 
4730,광운대학교 
4731,서성한 
4732,컴공 
4733,서울4년제 
4734,서성한 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4735,"중,아,인 "
4736,지방사립 
4737,
4738,전자과 
<<<<<<< HEAD
4739,지방사립대(인하대학교)
4740,지방거점국립대(전북대학교)
4741,대학원
4742,지방국립 
4743,SKY 
4744,연고 
4745,지방사립대(경기)
4746,
4747,
4748,지방거점국립대
4749,서울사립대(경희대학교)
4750,지방국립대
4751,전기전자공학과 
4752,지방거점국립대
4753,아주대 
4754,서울사립대(중경외시)
=======
4739,인하대 
4740,전북대 
4741,대전 대학원 
4742,지방국립 
4743,SKY 
4744,연고 
4745,수도권 
4746,
4747,
4748,지거국 
4749,경희대학교 
4750,지방 국립대 
4751,전기전자공학과 
4752,지거국 
4753,아주대 
4754,중경외시 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
4755,
4756,
4757,
4758,지방사립대 
<<<<<<< HEAD
4759,지방사립대(인하대학교)
4760,서울사립대 
4761,지방거점국립대
4762,지방거점국립대
4763,인하 
4764,지방거점국립대
4765,한국외대글로벌 
4766,
4767,KAIST
4768,서울사립대(성균관대학교)
4769,서울사립대(성균관대학교)
4770,지방거점국립대
4771,서울사립대(중경외시)
4772,서울사립대(중경외시)
4773,전자공학 
4774,서연고 
4775,해외대
4776,서울사립대(고려대학교)
4777,서울사립대
4778,서울사립대(건동홍)
4779,
4780,서울소재 
4781,경제 
4782,서울사립대(경기대학교)
4783,서울사립대(연세대학교)
4784,지방국립대 
4785,서울사립대
4786,서울사립대
4787,서울사립대
4788,서울사립대
4789,서울사립대
4790,경기도권 
4791,서울사립대
4792,
4793,서울사립대
4794,sky 
4795,서울사립대(서성한)
4796,서울사립대(서성한)
4797,서울사립대(숭실대학교)
4798,지방국립 
4799,지방사립대(인하대학교)
4800,서울사립대(성균관대학교)
4801,
4802,지방국립대(부경대학교)
4803,지방사립대(경기)
4804,홍익대학교 
4805,서울사립대
4806,서울사립대
4807,경영 
4808,지방사립대(경기)
4809,서울사립대(건동홍)
4810,서울사립대(경희대학교)
4811,서울사립대(중경외시)
4812,서울사립대(숭실대학교)
4813,SKY 
4814,서울사립대(중경외시)
4815,sky 
4816,서울사립대
4817,화공 
4818,서울사립대(건동홍)
4819,서울사립대
4820,해외대
4821,해외대
4822,서울사립대(연세대학교)
4823,서울사립대(중경외시)
4824,해외대
4825,지방거점국립대
4826,서울사립대
4827,서울사립대(서성한)
4828,서울사립대(중경외시)
4829,경영
4830,서울사립대(중경외시)
4831,지방거점국립대
4832,서울사립대(서강대학교)
4833,거점국립대 
4834,서울사립대
4835,서울사립대
4836,KAIST
4837,지방사립대(인하대학교)
4838,서울사립대(건국대학교)
4839,지방사립대(인하대학교)
4840,해외대
4841,해외대
4842,서울사립대(연세대학교)
4843,서울사립대(중경외시)
4844,해외대
4845,지방거점국립대
4846,서울사립대
4847,서울사립대(서성한)
4848,서울사립대(중경외시)
4849,경영
4850,서울사립대(중경외시)
4851,지방거점국립대
4852,서울사립대(서강대학교)
4853,거점국립대 
4854,서울사립대
4855,서울사립대
4856,KAIST
4857,지방사립대(인하대학교)
4858,서울사립대(건국대학교)
4859,지방사립대(인하대학교)
4860,서울사립대
4861,서울사립대(연세대학교)
4862,숙대
4863,지방거점국립대
4864,SKY 
4865,서울사립대(성균관대학교)
4866,지방거점국립대(부산대학교)
4867,서울사립대(중경외시)
4868,sky 
4869,지방거점국립대
4870,
4871,지방사립대
4872,컴퓨터공학 
4873,화학공학과 
4874,서울사립대(중경외시)
4875,서울사립대(건국대학교)
4876,서울사립대(연세대학교)
4877,해외대
4878,서울사립대(중경외시)
4879,지방사립 
4880,서울사립대(숭실대학교)
4881,지방국립대
4882,지방국립대
4883,지방거점국립대(경북대학교)
4884,지방사립대(경기)
4885,지방사립대
4886,지방거점국립대
4887,서울국립대(서울과학기술대학교)
4888,sky 
4889,서울사립대(중경외시)
4890,서울사립대
4891,sky 
4892,서울사립대
4893,지방국립대 
4894,지방사립대
4895,지방국립대 
4896,서울사립대
4897,서울사립대(연세대학교)
4898,지방사립대
4899,서울사립대
4900,서울사립대
4901,지방사립대(경기)
4902,지방거점국립대
4903,지방사립대
4904,서울사립대
4905,서울사립대
4906,서울사립대(건국대학교)
4907,
4908,지방사립대(경기)
4909,서울사립대
4910,서울사립대(중경외시)
4911,지방거점국립대
4912,아주대 
4913,지방거점국립대
4914,서울사립대(중경외시)
4915,서울사립대
4916,지방국립대
4917,지방거점국립대
4918,서울사립대(중경외시)
4919,신소재공학과 
4920,SKY 
4921,서울사립대(서성한)
4922,지방사립대(인하대학교)
4923,
4924,지방거점국립대
4925,지방거점국립대
4926,지방거점국립대
4927,스카이 
4928,서울사립대
4929,학점 3.34 
4930,서울사립대(중경외시)
4931,지방거점국립대(부산대학교)
4932,지방사립대(경기)
4933,서울사립대(중앙대학교)
4934,서울사립대(한양대학교)
4935,아주대 
4936,지방거점국립대(경북대학교)
4937,지방사립대(경기)
4938,지방사립대(인하대학교)
4939,서울사립대
4940,지방사립대(경기)
4941,sky 
4942,지방4 
4943,서울사립대(서성한)
4944,중위권 
4945,서울사립대(연세대학교)
4946,서울사립대(성균관대학교)
4947,서울사립대(숭실대학교)
4948,sky 
4949,지방국립대 
4950,서울사립대
4951,서울사립대(서성한)
4952,서울사립대(성균관대학교)
4953,서울사립대(서성한)
4954,서울사립대
4955,서울사립대
4956,서울사립대(서성한)
4957,지방거점국립대(부산대학교)
4958,서울사립대(한국외국어대학교)
4959,서울사립대
4960,지방사립대(경기)
4961,sky 
4962,지방4 
4963,서울사립대(서성한)
4964,중위권 
4965,서울사립대(연세대학교)
4966,서울사립대(성균관대학교)
4967,서울사립대(숭실대학교)
4968,sky 
4969,지방국립대 
4970,서울사립대
4971,서울사립대(서성한)
4972,서울사립대(성균관대학교)
4973,서울사립대(서성한)
4974,서울사립대
4975,서울사립대
4976,서울사립대(서성한)
4977,지방거점국립대(부산대학교)
4978,서울사립대(한국외국어대학교)
4979,서울사립대
4980,서울사립대(숭실대학교)
4981,지방사립대(경기)
4982,지방국립대
4983,홍익대 
4984,지방사립대
4985,서울사립대
4986,서울사립대
4987,서울사립대(건동홍)
4988,지방사립대
4989,지방사립대(경기)
4990,지방거점국립대(충남대학교)
4991,서울사립대(건동홍)
4992,지방사립대(경기)
4993,지방사립대(인하대학교)
4994,서울사립대(서강대학교)
4995,서울사립대(중경외시)
4996,아주인하 
4997,서울사립대(서성한)
4998,지방사립대(경기)
4999,서울사립대(중경외시)
5000,서울사립대
5001,SKY 
5002,지방사립대(경기)
=======
4759,인하대학교 
4760,서울사립대 
4761,지거국 
4762,지거국 
4763,인하 
4764,지거국 
4765,한국외대글로벌 
4766,
4767,과기원 
4768,성균관대학교 
4769,성균관대학교 
4770,지거국 
4771,중경외시 
4772,중경외시 
4773,전자공학 
4774,서연고 
4775,해외 명문대 
4776,고려대 
4777,인서울 
4778,건동홍 
4779,
4780,서울소재 
4781,경제 
4782,경기대학교 
4783,연세대학교 
4784,지방국립대 
4785,서울 중위권 
4786,서울상위권 
4787,서울 중위권 
4788,서울 중하위 
4789,서울 중위권 
4790,경기도권 
4791,인서울 
4792,
4793,서울권 
4794,sky 
4795,서성한 
4796,서성한 
4797,국숭세단 
4798,지방국립 
4799,인하대학교 
4800,성균관대학교 
4801,
4802,부경대학교 
4803,수도권 4년제 
4804,홍익대학교 
4805,서울 중위권 
4806,서울 중위권 
4807,경영 
4808,수도권 4년제 
4809,건동홍 
4810,경희대학교 
4811,중경외시 
4812,국숭세단 
4813,SKY 
4814,중경외시 
4815,sky 
4816,서울 중위권 
4817,화공 
4818,건동홍 
4819,서울 
4820,해외대 
4821,해외대 
4822,연세대학교 
4823,중경외시 
4824,해외대 
4825,지거국 
4826,인서울 중 
4827,서성한 
4828,중경외시 
4829,경영
4830,중경외시 
4831,지거국 
4832,서강대 
4833,거점국립대 
4834,인서울 
4835,서울중상위권 
4836,과기원 
4837,인하대 
4838,건국대학교 
4839,인하대 
4840,해외대 
4841,해외대 
4842,연세대학교 
4843,중경외시 
4844,해외대 
4845,지거국 
4846,인서울 중 
4847,서성한 
4848,중경외시 
4849,경영
4850,중경외시 
4851,지거국 
4852,서강대 
4853,거점국립대 
4854,인서울 
4855,서울중상위권 
4856,과기원 
4857,인하대 
4858,건국대학교 
4859,인하대 
4860,인서울 
4861,연세대학교 
4862,숙대
4863,지거국 
4864,SKY 
4865,성균관대 
4866,부산대학교 
4867,중경외시 
4868,sky 
4869,지거국 
4870,
4871,지방 사립대 
4872,컴퓨터공학 
4873,화학공학과 
4874,중경외시 
4875,건국대학교 
4876,연세대학교 
4877,해외대 
4878,중경외시 
4879,지방사립 
4880,국숭세단 
4881,지방 국립대 
4882,지방 국립대 
4883,경북대 
4884,수도권 석사 
4885,지방 사립대 
4886,지거국 
4887,서울과학기술대 
4888,sky 
4889,중경외시 
4890,인서울 
4891,sky 
4892,인서울 여대 
4893,지방국립대 
4894,지방대 
4895,지방국립대 
4896,인서울 
4897,연세대학교 
4898,지방대 
4899,서울 중위권 
4900,서울 중위권 
4901,수도권공대 
4902,지거국 
4903,지방대 
4904,인서울 4년제 
4905,서울권 
4906,건국대학교 
4907,
4908,수도권 4년제 
4909,서울 중하위권 
4910,중경외시 
4911,지거국 
4912,아주대 
4913,지거국 
4914,중경외시 
4915,서울 하위권 
4916,지방 국립대 
4917,지거국 
4918,중경외시 
4919,신소재공학과 
4920,SKY 
4921,서성한 
4922,인하대학교 
4923,
4924,지거국 
4925,지거국 
4926,지거국 
4927,스카이 
4928,서울 상위권 
4929,학점 3.34 
4930,중경외시 
4931,부산대 
4932,수도권 사립공대 
4933,중앙대학교 
4934,한양대 
4935,아주대 
4936,경북대 
4937,수도권 4년제 
4938,인하대 
4939,서울 중위권 
4940,수도권 4년제 k대 
4941,sky 
4942,지방4 
4943,서성한 
4944,중위권 
4945,연세대학교 
4946,성균관대 
4947,국숭세단 
4948,sky 
4949,지방국립대 
4950,서울 4년제 
4951,서성한 
4952,성균관대학교 
4953,서성한 
4954,서울권 
4955,인서울 여대 
4956,서성한 
4957,부산대 
4958,한국외국어대학교 
4959,서울4년제 
4960,수도권 4년제 k대 
4961,sky 
4962,지방4 
4963,서성한 
4964,중위권 
4965,연세대학교 
4966,성균관대 
4967,국숭세단 
4968,sky 
4969,지방국립대 
4970,서울 4년제 
4971,서성한 
4972,성균관대학교 
4973,서성한 
4974,서울권 
4975,인서울 여대 
4976,서성한 
4977,부산대 
4978,한국외국어대학교 
4979,서울4년제 
4980,국숭세단 
4981,수도권 
4982,지방 국립 
4983,홍익대 
4984,지방대 
4985,서울권4년제
4986,인서울 
4987,건동홍 
4988,지방대 
4989,수도권 
4990,충남대학교 
4991,건동홍 
4992,수도권 중위 
4993,인하대 
4994,서강대 
4995,중경외시 
4996,아주인하 
4997,서성한 
4998,수도권 
4999,중경외시 
5000,서울 중상위권 
5001,SKY 
5002,수도권 4년제 
>>>>>>> 6c1442d374c69674396b6d6529139fc5e9813438
5003,
5004,지방국립공 
5005,서울중위권 
5006,서울중위권 
5007,지방사립대 
<<<<<<< HEAD
5008,서울사립대(서성한)
5009,국립대 
5010,서울사립대(성균관대학교)
5011,서울사립대(서성한)
5012,서울사립대(서성한)
5013,서울사립대
5014,sky 
5015,지방거점국립대(경북대학교)
5016,경기도 대학 
5017,서울사립대(한양대학교)
5018,SKY 
5019,서울사립대(중경외시)
5020,신소재공학과 
5021,해외대
5022,지방사립대(경기)
5023,지방사립대
5024,학점 3.83 
5025,SKY 
5026,숙대
5027,서울사립대(중앙대학교)
5028,서울사립대
5029,서울사립대(고려대학교)
5030,
5031,서울사립대
5032,지방거점국립대(전북대학교)
5033,서울사립대(숭실대학교)
5034,서울사립대
5035,지방거점국립대(부산대학교)
5036,서울하 
5037,인턴 1회
5038,지방사립대(경기)
5039,서울사립대(서성한)
5040,지방국립대
5041,sky 
5042,지방거점국립대(경북대학교)
5043,해외대
5044,지방사립대(경기)
5045,지방사립대
5046,지방거점국립대
5047,서울사립대
5048,지방국립대
5049,지방거점국립대
5050,서울사립대(중경외시)
5051,서울사립대(중경외시)
5052,서울사립대(중경외시)
5053,아주대 
5054,지방거점국립대
5055,신소재공학과 
5056,지방사립대(경기)
5057,sky 
5058,지방사립대(경기)
5059,서울사립대(한양대학교)
5060,서울사립대
5061,지방국립대
5062,지방거점국립대
5063,지방사립대(경기)
5064,서울사립대
5065,
5066,
5067,지방거점국립대
5068,서울사립대
5069,지방국립대
5070,지방거점국립대
5071,서울사립대(중경외시)
5072,서울사립대(중경외시)
5073,아주대 
5074,지방거점국립대
5075,서울사립대(서성한)
5076,지방사립대(인하대학교)
5077,스카이 
5078,서울사립대
5079,지방거점국립대
5080,서울사립대
5081,지방국립대
5082,지방거점국립대
5083,지방사립대(경기)
5084,서울사립대
5085,
5086,
5087,지방거점국립대
5088,서울사립대
5089,지방국립대
5090,지방거점국립대
5091,서울사립대(중경외시)
5092,서울사립대(중경외시)
5093,아주대 
5094,지방거점국립대
5095,서울사립대(서성한)
5096,지방사립대(인하대학교)
5097,스카이 
5098,서울사립대
5099,지방거점국립대
5100,학점 3.34 
5101,서울사립대(중경외시)
5102,SKY 
5103,지방거점국립대
5104,
5105,신소재공학과 
5106,신소재공학과 
5107,지방사립대(경기)
5108,아주대 
5109,지방거점국립대(경북대학교)
5110,서울사립대
5111,서울사립대(중앙대학교)
5112,서울사립대(한양대학교)
